EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
1741224;0;GR;3901;Chur;Fliederweg;23;7000;0;Chur;2758622.683;1191329.688;de
1741225;0;GR;3901;Chur;Fliederweg;24;7000;0;Chur;2758592.925;1191368.953;de
1741226;0;GR;3901;Chur;Fliederweg;26;7000;0;Chur;2758577.021;1191357.215;de
1741227;0;GR;3901;Chur;Fliederweg;27;7000;0;Chur;2758597.452;1191325.74;de
1741228;0;GR;3901;Chur;Fliederweg;28;7000;0;Chur;2758558.767;1191344.009;de
1741229;0;GR;3901;Chur;Fliederweg;29;7000;0;Chur;2758574.733;1191308.381;de
1741230;0;GR;3901;Chur;Fliederweg;30;7000;0;Chur;2758544.076;1191326.066;de
1741231;0;GR;3901;Chur;Untere Plessurstrasse;46;7000;0;Chur;2758682.611;1191160.258;de
1741232;0;GR;3901;Chur;Untere Plessurstrasse;48;7000;0;Chur;2758712.603;1191160.48;de
1741236;0;GR;3901;Chur;Untere Plessurstrasse;56;7000;0;Chur;2758685.028;1191257.919;de
1741237;0;GR;3901;Chur;Untere Plessurstrasse;58;7000;0;Chur;2758650.052;1191244.86;de
1741238;0;GR;3901;Chur;Untere Plessurstrasse;60;7000;0;Chur;2758662.207;1191226.364;de
1741239;0;GR;3901;Chur;Untere Plessurstrasse;62;7000;0;Chur;2758642.721;1191217.364;de
1741240;0;GR;3901;Chur;Untere Plessurstrasse;64;7000;0;Chur;2758623.157;1191233.803;de
1741241;0;GR;3901;Chur;Untere Plessurstrasse;70;7000;0;Chur;2758664.935;1191279.374;de
1741242;0;GR;3901;Chur;Untere Plessurstrasse;84;7000;0;Chur;2758492.375;1191377.364;de
1741243;0;GR;3901;Chur;Untere Plessurstrasse;88;7000;0;Chur;2758485.35;1191399.511;de
1741244;0;GR;3901;Chur;Untere Plessurstrasse;90;7000;0;Chur;2758501.499;1191405.728;de
1741245;0;GR;3901;Chur;Untere Plessurstrasse;92;7000;0;Chur;2758481.642;1191422.86;de
1741246;0;GR;3901;Chur;Allemannweg;1;7000;0;Chur;2758634.102;1191437.337;de
1741247;0;GR;3901;Chur;Allemannweg;2;7000;0;Chur;2758619.894;1191466.776;de
1741248;0;GR;3901;Chur;Allemannweg;3;7000;0;Chur;2758615.321;1191422.468;de
1741249;0;GR;3901;Chur;Allemannweg;4;7000;0;Chur;2758608.293;1191455.224;de
1741250;0;GR;3901;Chur;Allemannweg;5;7000;0;Chur;2758598.598;1191410.643;de
1741251;0;GR;3901;Chur;Allemannweg;6;7000;0;Chur;2758590.998;1191450.326;de
1741252;0;GR;3901;Chur;Allemannweg;7;7000;0;Chur;2758581.902;1191398.544;de
1741253;0;GR;3901;Chur;Allemannweg;8;7000;0;Chur;2758575.25;1191438.504;de
1741254;0;GR;3901;Chur;Allemannweg;9;7000;0;Chur;2758565.169;1191386.692;de
1741255;0;GR;3901;Chur;Allemannweg;10;7000;0;Chur;2758554.715;1191422.873;de
1741256;0;GR;3901;Chur;Allemannweg;11;7000;0;Chur;2758550.728;1191376.976;de
1741257;0;GR;3901;Chur;Allemannweg;12;7000;0;Chur;2758540.06;1191408.873;de
1741258;0;GR;3901;Chur;Allemannweg;14;7000;0;Chur;2758528.48;1191397.386;de
1741259;0;GR;3901;Chur;Allemannweg;15;7000;0;Chur;2758534.657;1191365.359;de
1741260;0;GR;3901;Chur;Allemannweg;16;7000;0;Chur;2758508.376;1191385.86;de
1741261;0;GR;3901;Chur;Allemannweg;17;7000;0;Chur;2758517.479;1191352.777;de
1741262;0;GR;3901;Chur;Ringstrasse;40;7000;0;Chur;2758442.202;1191431.054;de
1741263;0;GR;3901;Chur;Ringstrasse;42;7000;0;Chur;2758458.047;1191443.247;de
1741264;0;GR;3901;Chur;Ringstrasse;44;7000;0;Chur;2758481.455;1191439.793;de
1741265;0;GR;3901;Chur;Ringstrasse;50;7000;0;Chur;2758547.066;1191512.628;de
1741280;0;GR;3901;Chur;Ringstrasse;81;7000;0;Chur;2758704.208;1191678.6;de
1741283;0;GR;3901;Chur;Ringstrasse;88;7000;0;Chur;2758724.473;1191648.14;de
1741284;0;GR;3901;Chur;Ringstrasse;92;7000;0;Chur;2758768.166;1191679.147;de
1741285;0;GR;3901;Chur;Ringstrasse;102;7000;0;Chur;2758857.351;1191738.67;de
1741286;0;GR;3901;Chur;Ringstrasse;104;7000;0;Chur;2758874.349;1191749.238;de
1741287;0;GR;3901;Chur;Ringstrasse;106;7000;0;Chur;2758894.212;1191753.07;de
1741288;0;GR;3901;Chur;Ringstrasse;116;7000;0;Chur;2759067.594;1191854.267;de
1741289;0;GR;3901;Chur;Ringstrasse;118;7000;0;Chur;2759096.452;1191866.839;de
1741290;0;GR;3901;Chur;Ringstrasse;120;7000;0;Chur;2759113.905;1191874.119;de
1741291;0;GR;3901;Chur;Ringstrasse;126;7000;0;Chur;2759148.597;1191878.77;de
1741292;0;GR;3901;Chur;Ringstrasse;128;7000;0;Chur;2759157.486;1191861.458;de
1741293;0;GR;3901;Chur;Ringstrasse;111;7000;0;Chur;2759025.752;1191875.69;de
1741294;0;GR;3901;Chur;Ringstrasse;119;7000;0;Chur;2759090.419;1191904.186;de
1741295;0;GR;3901;Chur;Ringstrasse;125;7000;0;Chur;2759125.551;1191917.842;de
1741296;0;GR;3901;Chur;Ringstrasse;131;7000;0;Chur;2759160.996;1191930.939;de
1741297;0;GR;3901;Chur;Ringstrasse;162;7000;0;Chur;2759328.266;1191932.121;de
1741298;0;GR;3901;Chur;Ringstrasse;164;7000;0;Chur;2759332.667;1191914.516;de
1741299;0;GR;3901;Chur;Ringstrasse;166;7000;0;Chur;2759358.995;1191938.969;de
1741300;0;GR;3901;Chur;Ringstrasse;168;7000;0;Chur;2759362.503;1191922.479;de
1741301;0;GR;3901;Chur;Ringstrasse;170;7000;0;Chur;2759390.273;1191944.886;de
1741302;0;GR;3901;Chur;Ringstrasse;172;7000;0;Chur;2759393.317;1191928.349;de
1741303;0;GR;3901;Chur;Ringstrasse;174;7000;0;Chur;2759416.445;1191958.671;de
1741307;0;GR;3901;Chur;Ringstrasse;184;7000;0;Chur;2759550.626;1191975.169;de
1741308;0;GR;3901;Chur;Ringstrasse;186;7000;0;Chur;2759565.224;1191976.535;de
1741309;0;GR;3901;Chur;Ringstrasse;188;7000;0;Chur;2759614.81;1191982.433;de
1741310;0;GR;3901;Chur;Ringstrasse;200;7000;0;Chur;2759689.748;1191995.048;de
